,tweet,processed_tweet,polarity,subjectivity,Sentiment,Objectivity
0,Spending their 18th birthday with the Hawks! @NHLBlackhawks pic.twitter.com/peM22t0SPl,Spending their 18th birthday with the Hawks! NHLBlackhawks ,0.0,0.0,Neutral,Objective
