username,date,time,tweet,likes,replies,retweets,retweet,hashtags
DukeU,2018-07-19,11:10:17,The surprising reason tiny lemurs 'grow' their own gardens.  https://buff.ly/2LvIRdY  pic.twitter.com/cfqz0zswfF,13,0,4,True,
DukeU,2018-07-19,10:20:17,AI could make detecting #Autism easier.  https://buff.ly/2uwFdJF  pic.twitter.com/cNGfcNYGV4,6,0,3,True,#Autism
DukeU,2018-07-19,10:15:51,@DukeEngineering .@dukeengineering robots lend themselves a hand. https://buff.ly/2L5UH2p ,2,0,1,True,
DukeU,2018-07-19,10:14:19,"During his first visit to Marine Lab, President Price cites Duke's commitment to environmental sciences and community outreach.  https://buff.ly/2JDYi2k  pic.twitter.com/xU8HoPXBjj",10,0,0,True,
DukeAlumni,2018-07-18,18:06:18,"Two of the most powerful female engineers are Duke alumnae, according to @businessinsider: Melinda Gates ’86, MBA’87 and Noël Bakhtian ’05. http://www.businessinsider.com/the-most-powerful-female-engineers-of-2018-2018-4#no-11-nol-bakhtian-director-of-the-center-for-advanced-energy-studies-idaho-national-laboratory-29 …",14,0,6,True,#no
DukeGardens,2018-07-18,16:57:24,"Ever wonder how #dukegardens' water lilies always look so stunning? It’s due largely to our dedicated horticulture volunteers, who aren’t averse to getting wet (or sweaty or dirty) in order to help the plants thrive. Photo by Natasha Berrios Laguerre #dukeu #durhamnc #waterlilies pic.twitter.com/BJXlqGY15m",44,1,6,True,"#dukegardens,#dukeu,#durhamnc,#waterlilies"
DukeSanford,2018-07-19,08:24:56,"Assistant professor, Tana Johnson and Sanford PhD alum, @andrewheiss team up, identifying four underlying issues crippling liberal institutionalism.  https://brook.gs/2uNQkOF @DukeAlumni",10,0,2,True,
DukeU,2018-07-19,05:32:03,Researchers use AI to predict Alzheimer’s disease progression  https://buff.ly/2utPsyv  pic.twitter.com/KjA0f2qkOf,29,0,13,True,
dukeresearch,2018-07-18,14:00:19,Can your neurons multi-task? We have the first evidence that the brain can do #multiplexing of signals on a single neuron.  http://ow.ly/VHh430l0Rnn  pic.twitter.com/7dsmvP4FyJ,17,0,6,True,#multiplexing
DukePHC,2018-07-16,14:01:00,".@DukeU's very own David Schulman & @BarakRichman were cited by the NYT article written by @afrakt:""Hidden From View: The Astonishingly High Administrative Costs of U.S. Health Care""  https://www.nytimes.com/2018/07/16/upshot/costs-health-care-us.html … What are your thoughts on how to reduce health care spending? #hcldr -LLN",7,2,4,True,#hcldr
DukeU,2018-07-16,12:45:48,Hidden from view: The astonishingly high administrative costs of U.S. #healthcare  https://buff.ly/2ut8O7v  pic.twitter.com/i35nK7hc8E,11,0,4,True,#healthcare
DukeU,2018-07-16,12:44:26,@Soccerpolitics .@soccerpolitics: France’s ghosts return for the #WorldCup  https://buff.ly/2mnDq6g  pic.twitter.com/1tdj0PwDwR,4,0,0,True,#WorldCup
DukeU,2018-07-16,10:21:02,Medical interpreters at @DukeHealth play a vital role.  http://fal.cn/yRRp  pic.twitter.com/2GIiu1vwBx,26,0,12,True,
DukeU,2018-07-16,10:11:03,Microsoft Research facility to be added to @DurhamNC's Chesterfield Building.  http://fal.cn/yROn  pic.twitter.com/4rjkh6lDey,25,0,8,True,
