username,date,time,tweet,likes,replies,retweets,retweet,hashtags
RockyMtnRescue,2018-02-17,16:39:12,"Thus goes another titan of Rescue, and climbing. RIP. http://rockandice.com/climbing-news/jim-bridwell-founder-of-yosar-and-big-wall-godfather-dead-at-73/ …",1,0,2,True,
COwildernessMED,2018-02-16,16:40:10, https://fb.me/LOGgLYcL ,1,0,0,True,
COwildernessMED,2018-02-14,15:09:33,Dr. Martin Musi and Dr. Anne Wagner presenting at Frostbite Rounds. Thanks to the Burn Surgery Unit for co-hosting this event with us. #wildernessmedicine pic.twitter.com/qzROFERyHn,8,0,0,True,#wildernessmedicine
COwildernessMED,2018-01-31,19:27:15,Interested in ongoing learning for free?  Check out  http://littlebigmed.com/concussionpodcast/ … https://fb.me/PpM2xeoc ,0,0,0,True,
COwildernessMED,2018-01-31,14:04:07,Is your son or daughter Pre-Med? Are they interested in getting hands-on medical experience? The University of... https://fb.me/1rOg13oFb ,4,1,2,True,
JayLemery,2018-01-25,10:26:50,Hiring @NSF medic for Summit Greenland this spring/summer season.   Please pass on to interested colleagues https://cu.taleo.net/careersection/2/jobdetail.ftl?job=12436&lang=en …@WildMedSociety@COwildernessMED pic.twitter.com/HziITZXA0J,2,0,3,True,
RockyMtnRescue,2018-01-27,08:36:09,Today’s Front Range forecast is much like yesterday’s. Make good choices if you go backcountry today. https://twitter.com/caicfrontrange/status/956904195201802240 …,2,0,1,True,
COwildernessMED,2018-01-24,13:59:09,Dr. Christopher Davis presenting at altitude rounds. #altitudemedicine #wildernessmedicine pic.twitter.com/orLuY58zNf,7,0,0,True,"#altitudemedicine,#wildernessmedicine"
COwildernessMED,2018-01-23,17:01:36,Want to learn more about emergency medicine and get some great ski days in!  Meet our faculty at  http://rockymtncme.com/  @elainemreno @JayLemery @mmoreiramd @kerrybroderick3 @austereMD @Chris_McStay,10,0,4,True,
COwildernessMED,2018-01-23,16:01:47,Is suicide increased at altitude?  Check out our recent analysis with @elainemreno.  https://www.ncbi.nlm.nih.gov/pubmed/29161114 ,3,0,0,True,
COwildernessMED,2018-01-16,12:12:13,Join our Colorado pre-med discussion group for the latest pre-med news and tips!  https://fb.me/77l8y0R04 ,2,0,1,True,
COwildernessMED,2018-01-11,17:17:51,Our Pre-Med students are practicing wilderness medicine in an austere environment! They are learning how to...  https://fb.me/2FWPZh9Qw ,3,0,1,True,
COwildernessMED,2018-01-11,17:14:36,Our Pre-Med students are practicing wilderness medicine in an austere environment! They are learning how to...  https://fb.me/HgSCXJsu ,3,0,0,True,
COwildernessMED,2018-01-10,19:48:01,Our students had an eventful day on Monday as they learned how to suture and ultrasound! Now they are learning...  https://fb.me/LhEnkPYf ,5,0,0,True,
COwildernessMED,2018-01-05,18:00:25,Splinting and lifting! These future doctors are quickly learning wilderness medicine. They are excited to go up to camp on Tuesday!,3,0,0,True,
COwildernessMED,2018-01-04,16:27:12,Our January Pre-Med students are putting what they have learned into practice! They are learning about history...  https://fb.me/FTpEcO1G ,0,0,0,True,
COwildernessMED,2018-01-03,14:43:00,Our 2018 January Pre-Med students have arrived and are eager to learn about wilderness medicine! We are excited you are here!,8,0,1,True,
COwildernessMED,2017-12-20,11:38:11,Are you pre-med or pre-health? Do you wish you could get hands-on medical experience? Imagine spending eleven...  https://fb.me/4eISBQI3r ,1,0,0,True,
COwildernessMED,2017-12-16,00:38:05,#mountainrescue #sar & #HEMS  https://www.skyhinews.com/news/mountain-rescue-helicopters-for-mountain-rescue/ …@wildernessmd,4,0,1,True,"#mountainrescue,#sar,#HEMS"
COwildernessMED,2017-12-16,00:38:05,#mountainrescue #sar & #HEMS  https://www.skyhinews.com/news/mountain-rescue-helicopters-for-mountain-rescue/ …@wildernessmd,4,0,1,True,"#mountainrescue,#sar,#HEMS"
COwildernessMED,2017-12-14,16:06:11,What are you doing this Spring Break? Come join us in Channel Islands National Park!... https://fb.me/1prttcbyw ,2,0,0,True,
RockyMtnRescue,2017-12-09,18:11:45,Congrats! @SCrescuegroup https://twitter.com/SummitDailyNews/status/939306913875062784 …,9,0,1,True,
GannonSungar,2017-12-06,12:38:21,REBOA simulation @DenverEMed.  #EMConf pic.twitter.com/el2M8h9Xgw,22,0,6,True,#EMConf
wildernessmd,2017-12-06,10:20:47,@DenverEMed residents: here is the link for the #REBOA lit review for my #EMconf lecture today:  https://drive.google.com/file/d/14opeRDk5BYIICAByJzgiTNuE1fLLKAQD/view … #flippedclassroom,2,0,4,True,"#REBOA,#EMconf,#flippedclassroom"
JayLemery,2017-12-04,10:53:51,10th Mountain Medicine Course- congrats to our latest graduates!You are now empowered to be a backcountry health & wellness ninja #WFA #SangreeHut@10thMtnHuts@COwildernessMED pic.twitter.com/Ak7hPbs5Ak,6,2,3,True,"#WFA,#SangreeHut"
JayLemery,2017-11-29,10:59:20,"""Climate Doctors?!""  We need them now.Here's why:  http://ow.ly/3xzC30gTDKk Our piece in BMJ @bmj_latest@COwildernessMED@ClimateReality@Climate4Health",13,0,17,True,
JayLemery,2017-11-27,10:58:19,"Our new article in @theAGU on Climate Variability, Vulnerability, and Natural Disasters.  We look at #Zika after the earthquake in Ecuador. http://ow.ly/Sbz630gQgf5 @enviromedics@ejbcalvello@COwildernessMED",2,0,3,True,#Zika
thomas1973,2017-11-23,07:42:50,"Ski season coming up! Off-piste #avalanches: take care, be prepared and take care of each other. https://youtu.be/Py_zhaw9ce4 ",10,1,4,True,#avalanches
TotalResus,2017-11-25,09:43:20,#Avalanche talk from Dr Kornhall at SMACC  https://www.smacc.net.au/2016/04/avalanche-daniel-kornhall/ … @smaccteam https://twitter.com/thomas1973/status/933692319013986304 …,10,0,11,True,#Avalanche
COwildernessMED,2017-11-21,12:28:05,"What are you doing this spring break? Come join us for our Colorado March Pre-Med class from March 10-18, 2018!...  http://fb.me/3abqPD7VT ",4,0,0,True,
COwildernessMED,2017-11-17,12:17:33,"Looking for the perfect island spring break experience? Come learn emergency, marine, and wilderness medicine...  http://fb.me/8WJhuMpZ9 ",0,0,0,True,
COwildernessMED,2017-11-09,11:51:30, https://www.cuanschutztoday.org/physicians-book-enviromedics-explores-link-climate-change-human-health/?utm_source …... http://fb.me/9gwOa8zBt ,0,0,2,True,
COwildernessMED,2017-11-09,00:54:53,Curious about our academic #wildmed faculty? Here they are: https://www.coloradowm.org/faculty/ ,7,1,2,True,#wildmed
ACOEP,2017-11-04,18:32:11,Great time at Golden Gate Canyon State Park for the Wilderness Medicine Track! Thank you to @elainemreno @COwildernessMED #ACOEP17 pic.twitter.com/48C1hJCUOC,9,2,6,True,#ACOEP17
